event_id,customer_id,user_id,event_timestamp,event_name,source_system,properties
438,7,28,2026-05-23,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 94, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
439,7,25,2026-05-23,lead_enriched,clay_app_events,"{""workflow_run_id"": 94, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
440,7,31,2026-05-23,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 94, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
441,7,26,2026-04-30,workflow_created,clay_app_events,"{""workflow_run_id"": 95, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
442,7,28,2026-04-30,workflow_run_started,clay_app_events,"{""workflow_run_id"": 95, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
443,7,28,2026-04-30,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 95, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
444,7,29,2026-04-30,lead_enriched,clay_app_events,"{""workflow_run_id"": 95, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
445,7,29,2026-04-30,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 95, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
446,7,27,2026-05-27,workflow_created,clay_app_events,"{""workflow_run_id"": 96, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
447,7,28,2026-05-27,workflow_run_started,clay_app_events,"{""workflow_run_id"": 96, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
448,7,26,2026-05-27,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 96, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
449,7,25,2026-05-27,lead_enriched,clay_app_events,"{""workflow_run_id"": 96, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
450,7,26,2026-05-27,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 96, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
451,7,27,2026-05-11,workflow_created,clay_app_events,"{""workflow_run_id"": 97, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
452,7,28,2026-05-11,workflow_run_started,clay_app_events,"{""workflow_run_id"": 97, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
453,7,31,2026-05-11,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 97, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
454,7,31,2026-05-11,lead_enriched,clay_app_events,"{""workflow_run_id"": 97, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
455,7,31,2026-05-11,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 97, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
456,7,31,2026-06-11,workflow_created,clay_app_events,"{""workflow_run_id"": 98, ""workflow_category"": ""ai_account_research"", ""status"": ""failed""}"
457,7,31,2026-06-11,workflow_run_started,clay_app_events,"{""workflow_run_id"": 98, ""workflow_category"": ""ai_account_research"", ""status"": ""failed""}"
458,7,28,2026-06-11,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 98, ""workflow_category"": ""ai_account_research"", ""status"": ""failed""}"
459,7,26,2026-05-13,workflow_created,clay_app_events,"{""workflow_run_id"": 99, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
460,7,30,2026-05-13,workflow_run_started,clay_app_events,"{""workflow_run_id"": 99, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
461,7,28,2026-05-13,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 99, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
462,7,31,2026-05-13,lead_enriched,clay_app_events,"{""workflow_run_id"": 99, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
463,7,28,2026-05-13,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 99, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
464,7,31,2026-05-14,workflow_created,clay_app_events,"{""workflow_run_id"": 100, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
465,7,26,2026-05-14,workflow_run_started,clay_app_events,"{""workflow_run_id"": 100, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
466,7,30,2026-05-14,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 100, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
467,7,30,2026-05-14,lead_enriched,clay_app_events,"{""workflow_run_id"": 100, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
468,7,27,2026-05-14,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 100, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
469,7,28,2026-05-27,workflow_created,clay_app_events,"{""workflow_run_id"": 101, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
470,7,28,2026-05-27,workflow_run_started,clay_app_events,"{""workflow_run_id"": 101, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
471,7,31,2026-05-27,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 101, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
472,7,30,2026-05-27,lead_enriched,clay_app_events,"{""workflow_run_id"": 101, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
473,7,29,2026-05-27,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 101, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
474,7,25,2026-05-04,workflow_created,clay_app_events,"{""workflow_run_id"": 102, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
475,7,28,2026-05-04,workflow_run_started,clay_app_events,"{""workflow_run_id"": 102, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
476,7,30,2026-05-04,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 102, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
477,7,30,2026-05-04,lead_enriched,clay_app_events,"{""workflow_run_id"": 102, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
478,7,28,2026-05-04,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 102, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
479,7,26,2026-04-11,workflow_created,clay_app_events,"{""workflow_run_id"": 103, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
480,7,26,2026-04-11,workflow_run_started,clay_app_events,"{""workflow_run_id"": 103, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
481,7,30,2026-04-11,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 103, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
482,7,30,2026-04-11,lead_enriched,clay_app_events,"{""workflow_run_id"": 103, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
483,7,28,2026-04-11,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 103, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
484,7,30,2026-05-02,workflow_created,clay_app_events,"{""workflow_run_id"": 104, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
485,7,27,2026-05-02,workflow_run_started,clay_app_events,"{""workflow_run_id"": 104, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
486,7,29,2026-05-02,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 104, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
487,7,28,2026-05-02,lead_enriched,clay_app_events,"{""workflow_run_id"": 104, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
488,7,29,2026-05-02,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 104, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
489,7,28,2026-05-08,workflow_created,clay_app_events,"{""workflow_run_id"": 105, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
490,7,28,2026-05-08,workflow_run_started,clay_app_events,"{""workflow_run_id"": 105, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
491,7,26,2026-05-08,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 105, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
492,7,28,2026-05-08,lead_enriched,clay_app_events,"{""workflow_run_id"": 105, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
493,7,30,2026-05-08,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 105, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
494,7,30,2026-04-15,workflow_created,clay_app_events,"{""workflow_run_id"": 106, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
495,7,28,2026-04-15,workflow_run_started,clay_app_events,"{""workflow_run_id"": 106, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
496,7,28,2026-04-15,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 106, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
497,7,30,2026-04-15,lead_enriched,clay_app_events,"{""workflow_run_id"": 106, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
498,7,31,2026-04-15,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 106, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
499,7,31,2026-05-24,workflow_created,clay_app_events,"{""workflow_run_id"": 107, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
500,7,27,2026-05-24,workflow_run_started,clay_app_events,"{""workflow_run_id"": 107, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
501,7,29,2026-05-24,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 107, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
502,7,31,2026-05-24,lead_enriched,clay_app_events,"{""workflow_run_id"": 107, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
503,7,31,2026-05-24,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 107, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
504,7,28,2026-04-29,workflow_created,clay_app_events,"{""workflow_run_id"": 108, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""failed""}"
505,7,31,2026-04-29,workflow_run_started,clay_app_events,"{""workflow_run_id"": 108, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""failed""}"
506,7,25,2026-04-29,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 108, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""failed""}"
507,7,30,2026-04-12,workflow_created,clay_app_events,"{""workflow_run_id"": 109, ""workflow_category"": ""crm_sync"", ""status"": ""failed""}"
508,7,31,2026-04-12,workflow_run_started,clay_app_events,"{""workflow_run_id"": 109, ""workflow_category"": ""crm_sync"", ""status"": ""failed""}"
509,7,25,2026-04-12,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 109, ""workflow_category"": ""crm_sync"", ""status"": ""failed""}"
510,7,28,2026-05-11,workflow_created,clay_app_events,"{""workflow_run_id"": 110, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
511,7,25,2026-05-11,workflow_run_started,clay_app_events,"{""workflow_run_id"": 110, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
512,7,30,2026-05-11,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 110, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
513,7,31,2026-05-11,lead_enriched,clay_app_events,"{""workflow_run_id"": 110, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
514,7,31,2026-05-11,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 110, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
515,7,28,2026-04-02,workflow_created,clay_app_events,"{""workflow_run_id"": 111, ""workflow_category"": ""crm_sync"", ""status"": ""failed""}"
516,7,26,2026-04-02,workflow_run_started,clay_app_events,"{""workflow_run_id"": 111, ""workflow_category"": ""crm_sync"", ""status"": ""failed""}"
517,7,28,2026-04-02,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 111, ""workflow_category"": ""crm_sync"", ""status"": ""failed""}"
518,7,28,2026-06-10,workflow_created,clay_app_events,"{""workflow_run_id"": 112, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
519,7,25,2026-06-10,workflow_run_started,clay_app_events,"{""workflow_run_id"": 112, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
520,7,28,2026-06-10,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 112, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
521,7,26,2026-06-10,lead_enriched,clay_app_events,"{""workflow_run_id"": 112, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
522,7,30,2026-06-10,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 112, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
523,7,25,2026-03-28,workflow_created,clay_app_events,"{""workflow_run_id"": 113, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
524,7,25,2026-03-28,workflow_run_started,clay_app_events,"{""workflow_run_id"": 113, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
525,7,26,2026-03-28,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 113, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
526,7,28,2026-03-28,lead_enriched,clay_app_events,"{""workflow_run_id"": 113, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
527,7,25,2026-03-28,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 113, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
528,7,27,2026-03-31,workflow_created,clay_app_events,"{""workflow_run_id"": 114, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
529,7,26,2026-03-31,workflow_run_started,clay_app_events,"{""workflow_run_id"": 114, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
530,7,28,2026-03-31,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 114, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
531,7,31,2026-03-31,lead_enriched,clay_app_events,"{""workflow_run_id"": 114, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
532,7,31,2026-03-31,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 114, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
533,7,31,2026-05-13,workflow_created,clay_app_events,"{""workflow_run_id"": 115, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
534,7,25,2026-05-13,workflow_run_started,clay_app_events,"{""workflow_run_id"": 115, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
535,7,29,2026-05-13,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 115, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
536,7,30,2026-05-13,lead_enriched,clay_app_events,"{""workflow_run_id"": 115, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
537,7,28,2026-05-13,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 115, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
538,7,26,2026-05-11,workflow_created,clay_app_events,"{""workflow_run_id"": 116, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
539,7,28,2026-05-11,workflow_run_started,clay_app_events,"{""workflow_run_id"": 116, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
540,7,30,2026-05-11,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 116, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
541,7,29,2026-05-11,lead_enriched,clay_app_events,"{""workflow_run_id"": 116, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
542,7,25,2026-05-11,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 116, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
543,7,29,2026-05-30,workflow_created,clay_app_events,"{""workflow_run_id"": 117, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
544,7,25,2026-05-30,workflow_run_started,clay_app_events,"{""workflow_run_id"": 117, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
545,7,25,2026-05-30,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 117, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
546,7,27,2026-05-30,lead_enriched,clay_app_events,"{""workflow_run_id"": 117, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
547,7,26,2026-05-30,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 117, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
548,7,25,2026-05-25,workflow_created,clay_app_events,"{""workflow_run_id"": 118, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
549,7,27,2026-05-25,workflow_run_started,clay_app_events,"{""workflow_run_id"": 118, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
550,7,25,2026-05-25,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 118, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
551,7,29,2026-05-25,lead_enriched,clay_app_events,"{""workflow_run_id"": 118, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
552,7,26,2026-05-25,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 118, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
553,7,25,2026-05-19,workflow_created,clay_app_events,"{""workflow_run_id"": 119, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
554,7,30,2026-05-19,workflow_run_started,clay_app_events,"{""workflow_run_id"": 119, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
555,7,26,2026-05-19,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 119, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
556,7,30,2026-05-19,lead_enriched,clay_app_events,"{""workflow_run_id"": 119, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
557,7,25,2026-05-19,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 119, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
558,7,28,2026-04-25,workflow_created,clay_app_events,"{""workflow_run_id"": 120, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
559,7,29,2026-04-25,workflow_run_started,clay_app_events,"{""workflow_run_id"": 120, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
560,7,27,2026-04-25,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 120, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
561,7,25,2026-04-25,lead_enriched,clay_app_events,"{""workflow_run_id"": 120, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
562,7,28,2026-04-25,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 120, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
563,7,31,2026-05-21,workflow_created,clay_app_events,"{""workflow_run_id"": 121, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
564,7,30,2026-05-21,workflow_run_started,clay_app_events,"{""workflow_run_id"": 121, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
565,7,30,2026-05-21,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 121, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
566,7,30,2026-05-21,lead_enriched,clay_app_events,"{""workflow_run_id"": 121, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
567,7,28,2026-05-21,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 121, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
568,7,31,2026-04-19,workflow_created,clay_app_events,"{""workflow_run_id"": 122, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
569,7,27,2026-04-19,workflow_run_started,clay_app_events,"{""workflow_run_id"": 122, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
570,7,31,2026-04-19,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 122, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
571,7,31,2026-04-19,lead_enriched,clay_app_events,"{""workflow_run_id"": 122, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
572,7,27,2026-04-19,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 122, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
573,7,25,2026-04-16,workflow_created,clay_app_events,"{""workflow_run_id"": 123, ""workflow_category"": ""ai_account_research"", ""status"": ""failed""}"
574,7,26,2026-04-16,workflow_run_started,clay_app_events,"{""workflow_run_id"": 123, ""workflow_category"": ""ai_account_research"", ""status"": ""failed""}"
575,7,29,2026-04-16,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 123, ""workflow_category"": ""ai_account_research"", ""status"": ""failed""}"
576,7,27,2026-04-26,workflow_created,clay_app_events,"{""workflow_run_id"": 124, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
577,7,28,2026-04-26,workflow_run_started,clay_app_events,"{""workflow_run_id"": 124, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
578,7,30,2026-04-26,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 124, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
579,7,25,2026-04-26,lead_enriched,clay_app_events,"{""workflow_run_id"": 124, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
580,7,29,2026-04-26,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 124, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
581,7,31,2026-04-21,workflow_created,clay_app_events,"{""workflow_run_id"": 125, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
582,7,30,2026-04-21,workflow_run_started,clay_app_events,"{""workflow_run_id"": 125, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
583,7,27,2026-04-21,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 125, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
584,7,27,2026-04-21,lead_enriched,clay_app_events,"{""workflow_run_id"": 125, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
585,7,28,2026-04-21,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 125, ""workflow_category"": ""crm_sync"", ""status"": ""completed""}"
586,7,27,2026-04-06,workflow_created,clay_app_events,"{""workflow_run_id"": 126, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
587,7,31,2026-04-06,workflow_run_started,clay_app_events,"{""workflow_run_id"": 126, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
588,7,25,2026-04-06,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 126, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
589,7,25,2026-04-06,lead_enriched,clay_app_events,"{""workflow_run_id"": 126, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
590,7,26,2026-04-06,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 126, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
591,8,32,2026-05-03,workflow_created,clay_app_events,"{""workflow_run_id"": 127, ""workflow_category"": ""crm_sync"", ""status"": ""failed""}"
592,8,32,2026-05-03,workflow_run_started,clay_app_events,"{""workflow_run_id"": 127, ""workflow_category"": ""crm_sync"", ""status"": ""failed""}"
593,8,33,2026-05-03,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 127, ""workflow_category"": ""crm_sync"", ""status"": ""failed""}"
594,8,32,2026-04-28,workflow_created,clay_app_events,"{""workflow_run_id"": 128, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
595,8,33,2026-04-28,workflow_run_started,clay_app_events,"{""workflow_run_id"": 128, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
596,8,33,2026-04-28,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 128, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
597,8,33,2026-04-28,lead_enriched,clay_app_events,"{""workflow_run_id"": 128, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
598,8,33,2026-04-28,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 128, ""workflow_category"": ""waterfall_enrichment"", ""status"": ""completed""}"
599,8,32,2026-06-01,workflow_created,clay_app_events,"{""workflow_run_id"": 129, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
600,8,33,2026-06-01,workflow_run_started,clay_app_events,"{""workflow_run_id"": 129, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
601,8,32,2026-06-01,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 129, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
602,8,32,2026-06-01,lead_enriched,clay_app_events,"{""workflow_run_id"": 129, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
603,8,33,2026-06-01,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 129, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
604,8,33,2026-05-09,workflow_created,clay_app_events,"{""workflow_run_id"": 130, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
605,8,32,2026-05-09,workflow_run_started,clay_app_events,"{""workflow_run_id"": 130, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
606,8,33,2026-05-09,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 130, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
607,8,32,2026-05-09,lead_enriched,clay_app_events,"{""workflow_run_id"": 130, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
608,8,32,2026-05-09,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 130, ""workflow_category"": ""lead_enrichment"", ""status"": ""completed""}"
609,8,33,2026-05-25,workflow_created,clay_app_events,"{""workflow_run_id"": 131, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
610,8,32,2026-05-25,workflow_run_started,clay_app_events,"{""workflow_run_id"": 131, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
611,8,33,2026-05-25,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 131, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
612,8,32,2026-05-25,lead_enriched,clay_app_events,"{""workflow_run_id"": 131, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
613,8,32,2026-05-25,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 131, ""workflow_category"": ""ai_account_research"", ""status"": ""completed""}"
614,8,32,2026-05-17,workflow_created,clay_app_events,"{""workflow_run_id"": 132, ""workflow_category"": ""ai_account_research"", ""status"": ""failed""}"
615,8,33,2026-05-17,workflow_run_started,clay_app_events,"{""workflow_run_id"": 132, ""workflow_category"": ""ai_account_research"", ""status"": ""failed""}"
616,8,32,2026-05-17,workflow_run_failed,clay_app_events,"{""workflow_run_id"": 132, ""workflow_category"": ""ai_account_research"", ""status"": ""failed""}"
617,8,32,2026-06-19,workflow_created,clay_app_events,"{""workflow_run_id"": 133, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
618,8,32,2026-06-19,workflow_run_started,clay_app_events,"{""workflow_run_id"": 133, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
619,8,33,2026-06-19,workflow_run_completed,clay_app_events,"{""workflow_run_id"": 133, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
620,8,32,2026-06-19,lead_enriched,clay_app_events,"{""workflow_run_id"": 133, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
621,8,32,2026-06-19,crm_sync_completed,clay_app_events,"{""workflow_run_id"": 133, ""workflow_category"": ""personalized_outbound"", ""status"": ""completed""}"
622,8,33,2026-07-02,workflow_created,clay_app_events,"{""workflow_run_id"": 134, ""workflow_category"": ""lead_enrichment"", ""status"": ""failed""}"
